row_id,sub_category,sales,quantity,order_date
8480,Paper,19.98,2,3/12/2016
8485,Furnishings,199.8,10,9/24/2017
8486,Paper,45.68,2,3/27/2017
8487,Paper,110.96,2,3/27/2017
8488,Paper,11.94,3,3/27/2017
8492,Fasteners,5.94,3,7/7/2017
8496,Accessories,165.6,3,12/2/2016
8502,Phones,15.984,2,3/1/2015
8503,Chairs,184.752,3,3/1/2015
8504,Paper,12.96,2,2/20/2014
8524,Paper,55.86,7,9/21/2017
8530,Chairs,241.424,2,11/10/2017
8536,Accessories,56.4,3,5/16/2014
8540,Copiers,479.984,2,3/9/2017
8541,Binders,30.84,5,3/9/2017
8548,Accessories,39.0,3,12/5/2015
8549,Labels,12.6,4,12/5/2015
8550,Furnishings,24.64,4,9/11/2015
8575,Fasteners,5.67,3,9/19/2014
8585,Binders,17.248,2,2/4/2014
8587,Accessories,1287.45,5,7/11/2017
8588,Appliances,168.1,5,7/11/2017
8592,Envelopes,18.688,2,4/23/2017
8593,Furnishings,11.664,3,4/23/2017
8598,Binders,67.136,4,10/27/2016
8599,Binders,4.32,3,11/26/2014
8600,Paper,14.94,3,11/26/2014
8601,Appliances,40.54,2,11/26/2014
8602,Binders,7.312,1,11/26/2014
8603,Phones,475.944,7,12/31/2014
8612,Accessories,82.95,5,11/13/2017
8613,Art,39.68,2,1/28/2016
8614,Accessories,479.97,3,11/9/2016
8615,Labels,7.38,2,9/10/2016
8616,Binders,14.256,3,9/10/2016
8617,Paper,81.98,2,9/10/2016
8618,Binders,39.624,3,9/10/2016
8619,Tables,399.672,7,3/3/2017
8623,Storage,39.808,4,11/27/2016
8626,Paper,15.696,3,12/8/2015
8638,Furnishings,139.58,7,4/27/2017
8642,Binders,67.86,6,12/2/2017
8647,Chairs,194.352,3,11/25/2016
8651,Fasteners,5.7,5,9/13/2014
8652,Furnishings,14.19,3,9/13/2014
8653,Supplies,7.3,2,9/13/2014
8654,Accessories,199.98,2,9/13/2014
8655,Accessories,144.96,4,9/13/2014
8656,Accessories,118.0,2,9/13/2014
8657,Paper,48.94,1,9/13/2014
8658,Appliances,22.66,2,9/13/2014
8665,Furnishings,94.2,5,3/30/2017
8666,Supplies,49.5,5,11/17/2016
8668,Binders,55.36,4,12/22/2016
8669,Machines,11.56,1,12/22/2016
8670,Paper,17.12,4,12/20/2015
8684,Art,5.16,2,11/25/2017
8685,Accessories,21.21,7,12/16/2016
8687,Supplies,231.72,2,6/26/2016
8688,Fasteners,17.9,5,6/26/2016
8689,Paper,12.48,2,6/26/2016
8694,Accessories,450.0,5,10/24/2016
8696,Tables,300.904,1,9/15/2017
8706,Fasteners,4.71,1,10/1/2014
8709,Phones,79.968,4,11/16/2014
8710,Bookcases,305.9745,3,11/16/2014
8711,Storage,344.91,3,11/16/2014
8712,Tables,626.352,3,3/3/2014
8713,Bookcases,359.499,3,12/3/2015
8714,Phones,71.952,6,7/11/2017
8715,Binders,29.8,5,7/11/2017
8726,Art,46.2,4,3/18/2017
8733,Paper,19.44,3,6/27/2017
8734,Furnishings,126.3,3,6/27/2017
8735,Accessories,1287.45,5,6/27/2017
8743,Furnishings,11.032,1,10/2/2015
8744,Accessories,53.04,3,10/2/2015
8747,Furnishings,210.58,2,2/2/2017
8748,Binders,30.96,2,2/2/2017
8749,Machines,239.984,2,2/2/2017
8763,Storage,14.03,1,12/29/2016
8764,Supplies,27.96,2,12/29/2016
8770,Phones,146.952,3,9/12/2016
8771,Chairs,83.136,4,9/12/2016
8780,Storage,29.304,3,3/20/2015
8783,Binders,20.416,4,9/15/2016
8784,Tables,1128.39,3,9/15/2016
8786,Phones,195.96,5,5/28/2017
8787,Paper,15.552,3,5/28/2017
8788,Accessories,271.968,4,5/28/2017
8793,Labels,14.62,2,12/19/2014
8794,Fasteners,22.55,5,12/19/2014
8795,Phones,583.8,5,12/19/2014
8796,Phones,211.168,4,12/19/2014
8797,Paper,12.96,2,7/7/2016
8798,Art,45.98,2,7/7/2016
8806,Binders,102.72,3,8/19/2017
8811,Paper,37.52,4,5/30/2017
8814,Chairs,266.352,3,7/26/2015
8831,Binders,33.44,10,8/21/2016
8839,Art,70.95,3,4/6/2014
8840,Binders,65.568,2,4/6/2014
8841,Accessories,299.97,3,4/6/2014
8842,Accessories,89.97,3,2/9/2016
8843,Accessories,31.86,2,2/9/2016
8856,Binders,21.312,3,12/24/2017
8857,Accessories,209.94,6,10/13/2017
8858,Phones,31.984,2,10/13/2017
8859,Binders,5083.96,5,10/13/2017
8869,Machines,686.4,2,11/4/2016
8870,Binders,15.92,5,12/1/2017
8871,Furnishings,70.68,12,12/1/2017
8872,Storage,541.24,4,12/1/2017
8880,Paper,192.72,11,3/23/2015
8881,Accessories,239.97,3,3/23/2015
8888,Storage,276.28,2,7/27/2014
8889,Furnishings,629.64,9,12/1/2017
8893,Chairs,2676.672,9,12/1/2015
8895,Furnishings,312.03,3,8/15/2016
8896,Storage,17.94,3,8/15/2016
8897,Phones,165.6,3,8/15/2016
8898,Paper,37.52,4,8/15/2016
8908,Phones,66.976,7,12/18/2016
8909,Paper,182.72,8,1/26/2015
8928,Art,99.2,5,9/27/2015
8937,Art,204.85,5,12/17/2015
8938,Phones,135.984,2,12/17/2015
8939,Art,16.4,5,12/17/2015
8940,Binders,92.96,2,12/17/2015
8942,Binders,4.158,7,11/3/2016
8943,Machines,179.991,3,11/3/2016
8945,Paper,164.88,3,12/7/2014
8946,Supplies,10.95,3,11/15/2014
8949,Appliances,13.97,1,12/24/2014
8956,Paper,8.56,2,9/20/2014
8974,Bookcases,344.981,7,4/25/2017
8992,Accessories,104.75,5,10/1/2017
9001,Binders,8.226,3,6/22/2014
9004,Accessories,239.94,6,4/5/2015
9005,Art,23.84,8,4/5/2015
9014,Art,13.9,5,3/18/2017
9015,Envelopes,19.4,5,3/18/2017
9016,Binders,13.488,2,12/17/2016
9017,Binders,11.416,1,12/17/2016
9018,Paper,17.64,3,3/26/2016
9019,Binders,17.04,3,3/26/2016
9023,Furnishings,98.328,3,8/22/2016
9031,Appliances,314.6,4,9/1/2017
9032,Tables,283.56,4,9/1/2017
9041,Tables,73.915,1,9/19/2014
9043,Appliances,61.44,3,9/22/2015
9044,Accessories,479.97,3,11/7/2016
9045,Binders,-44.67,2,12/16/2017
9046,Accessories,189.95,5,12/16/2017
9047,Accessories,149.95,5,12/16/2017
9048,Art,29.95,5,12/16/2017
9049,Labels,44.4,3,12/16/2017
9051,Paper,10.86,2,5/18/2015
9052,Art,3.36,2,3/26/2014
9053,Binders,27.936,4,3/26/2014
9054,Phones,28.784,2,3/26/2014
9055,Supplies,21.96,2,9/22/2017
9056,Accessories,21.98,2,9/12/2015
9058,Furnishings,74.76,7,10/20/2015
9059,Tables,364.776,3,10/20/2015
9060,Tables,1115.17,7,6/14/2016
9061,Binders,89.696,4,11/20/2015
9062,Labels,50.12,4,11/20/2015
9069,Chairs,215.976,3,9/2/2016
9070,Envelopes,65.94,3,9/2/2016
9081,Phones,143.952,6,9/11/2017
9082,Paper,19.44,3,9/11/2017
9086,Binders,276.784,2,9/10/2016
9115,Phones,623.96,5,2/7/2016
9120,Labels,22.05,7,6/6/2016
9121,Paper,99.9,5,6/6/2016
9122,Appliances,90.86,7,3/18/2017
9123,Paper,7.78,1,11/24/2017
9127,Art,8.28,2,11/28/2015
9129,Binders,88.074,7,9/4/2017
9134,Phones,555.96,5,8/31/2015
9141,Accessories,159.98,2,9/30/2017
9143,Binders,8.288,2,5/20/2017
9144,Phones,1123.128,9,5/20/2017
9145,Appliances,64.9,5,5/20/2017
9152,Art,14.576,2,9/24/2015
9153,Accessories,23.2,2,9/24/2015
9154,Art,16.464,7,9/24/2015
9156,Paper,40.08,6,1/23/2014
9166,Machines,4476.8,4,6/24/2016
9167,Paper,104.85,1,6/24/2016
9168,Appliances,241.44,3,6/24/2016
9171,Furnishings,31.96,2,12/1/2016
9172,Paper,47.9,1,12/1/2016
9173,Storage,1112.94,3,12/1/2016
9174,Envelopes,22.92,3,12/1/2016
9175,Phones,71.976,3,6/12/2017
9176,Paper,19.44,3,6/12/2017
9180,Phones,707.88,3,8/7/2017
9181,Binders,11.952,3,8/7/2017
9182,Binders,31.128,3,8/7/2017
9183,Accessories,55.76,4,8/7/2017
9184,Paper,24.56,2,8/7/2017
9185,Furnishings,51.75,1,8/7/2017
9186,Chairs,207.184,1,8/7/2017
9187,Appliances,1473.1,5,8/7/2017
9195,Supplies,47.992,7,11/30/2014
9196,Accessories,102.24,4,11/30/2014
9197,Paper,39.96,2,5/10/2014
9198,Phones,1432.0,5,5/10/2014
9199,Supplies,41.04,6,5/10/2014
9200,Chairs,256.784,1,5/10/2014
9205,Art,23.04,8,12/1/2016
9209,Storage,16.06,1,8/3/2017
9212,Paper,19.44,3,3/14/2015
9213,Furnishings,39.88,2,12/8/2014
9214,Furnishings,79.44,3,12/8/2014
9216,Paper,32.4,5,11/21/2016
9228,Appliances,381.36,7,3/19/2017
9229,Art,6.72,4,11/3/2014
9230,Binders,15.192,3,7/23/2017
9231,Paper,58.32,9,7/23/2017
9232,Binders,946.764,6,12/27/2014
9233,Furnishings,94.68,9,9/2/2016
9234,Storage,23.67,3,9/2/2016
9235,Phones,1091.168,4,9/2/2016
9236,Art,18.69,7,9/2/2016
9237,Tables,568.728,3,9/2/2016
9238,Binders,7.312,1,9/2/2016
9243,Binders,14.304,6,7/9/2014
9244,Bookcases,119.833,1,7/9/2014
9245,Art,5.56,2,7/9/2014
9246,Paper,32.4,5,7/9/2014
9247,Art,9.84,3,5/22/2017
9248,Art,2.78,1,5/22/2017
9252,Binders,107.648,2,3/2/2017
9262,Chairs,215.976,3,9/2/2017
9267,Furnishings,14.56,2,2/8/2014
9275,Art,255.85,7,10/10/2014
9281,Bookcases,163.88,2,9/20/2016
9284,Labels,11.696,2,9/2/2017
9290,Paper,48.91,1,4/23/2014
9306,Art,8.4,5,9/19/2015
9307,Art,6.56,2,3/25/2014
9308,Art,14.88,2,3/25/2014
9309,Accessories,45.48,4,3/25/2014
9310,Art,25.44,6,3/25/2014
9324,Paper,211.04,8,9/23/2017
9325,Chairs,594.816,2,9/23/2017
9326,Binders,72.96,3,9/23/2017
9327,Furnishings,80.96,4,9/7/2017
9328,Phones,455.712,2,9/7/2017
9329,Art,25.98,1,9/7/2017
9330,Appliances,45.28,4,11/28/2015
9332,Phones,859.2,3,9/29/2016
9337,Fasteners,17.9,5,9/16/2017
9338,Binders,2.992,1,10/19/2014
9339,Binders,20.064,6,10/19/2014
9340,Paper,146.73,3,10/19/2014
9341,Labels,18.75,5,10/19/2014
9342,Phones,117.576,3,10/19/2014
9343,Binders,51.184,7,3/13/2016
9349,Furnishings,842.72,8,12/22/2016
9350,Furnishings,41.96,2,12/22/2016
9351,Binders,13.216,4,9/23/2016
9352,Chairs,184.752,3,9/23/2016
9362,Binders,30.576,6,3/21/2017
9363,Fasteners,13.02,7,3/21/2017
9364,Furnishings,22.14,3,3/21/2017
9365,Storage,359.32,4,3/21/2017
9374,Phones,419.944,7,5/7/2017
9375,Supplies,61.38,6,6/5/2016
9376,Accessories,50.0,2,12/14/2015
9386,Furnishings,120.576,8,8/27/2017
9393,Chairs,582.336,8,10/25/2015
9402,Furnishings,4.272,2,6/24/2014
9412,Storage,104.696,1,3/10/2016
9413,Chairs,2803.92,5,1/27/2015
9415,Phones,249.584,2,10/18/2015
9416,Paper,17.94,3,10/18/2015
9417,Furnishings,10.11,3,10/18/2015
9422,Phones,604.752,6,7/23/2014
9423,Supplies,40.7,5,7/23/2014
9424,Phones,302.376,3,7/23/2014
9425,Accessories,45.0,3,7/23/2014
9427,Art,35.4,5,9/15/2016
9433,Accessories,30.08,2,8/17/2015
9434,Paper,36.288,7,8/17/2015
9435,Art,10.272,3,8/17/2015
9436,Accessories,252.8,4,8/17/2015
9438,Paper,12.96,2,5/26/2017
9449,Labels,12.32,4,9/17/2016
9450,Binders,8.608,2,9/8/2014
9451,Storage,136.26,9,6/3/2017
9452,Appliances,186.15,3,9/28/2015
9453,Binders,81.792,6,9/28/2015
9454,Supplies,47.19,3,9/28/2015
9455,Phones,36.784,2,9/28/2015
9459,Art,144.6,3,10/9/2014
9460,Phones,15.992,1,10/9/2014
9462,Phones,321.552,6,10/19/2014
9466,Furnishings,31.96,2,11/19/2016
9484,Art,19.68,6,7/22/2014
9489,Phones,572.8,2,10/1/2015
9491,Binders,2022.272,8,1/3/2017
9492,Art,9.12,3,1/3/2017
9496,Accessories,120.0,6,5/12/2016
9497,Appliances,8.67,1,5/12/2016
9502,Furnishings,32.04,3,11/20/2015
9520,Appliances,81.08,4,5/8/2017
9521,Storage,93.02,2,2/4/2016
9525,Binders,83.92,5,12/5/2017
9526,Furnishings,199.9,5,12/5/2017
9527,Phones,31.176,3,12/5/2017
9528,Binders,172.752,6,12/5/2017
9529,Binders,9.296,2,12/5/2017
9531,Paper,52.76,2,7/8/2017
9538,Bookcases,477.666,2,9/25/2016
9541,Chairs,191.968,7,5/11/2015
9551,Binders,13.848,3,5/3/2015
9554,Furnishings,68.432,7,9/22/2016
9565,Paper,11.76,2,6/1/2015
9575,Furnishings,31.56,3,8/13/2015
9587,Binders,61.12,5,11/18/2016
9596,Appliances,25.86,3,1/24/2017
9597,Binders,276.784,2,1/24/2017
9598,Phones,110.352,3,1/24/2017
9599,Furnishings,60.84,3,9/19/2015
9600,Appliances,35.208,1,4/14/2015
9610,Furnishings,282.84,4,5/16/2016
9611,Labels,27.72,9,5/16/2016
9613,Phones,239.984,2,9/18/2016
9614,Appliances,22.98,1,11/11/2014
9615,Accessories,102.13,7,11/11/2014
9616,Binders,2033.584,2,11/11/2014
9617,Art,5.76,2,8/22/2016
9637,Furnishings,137.54,2,11/18/2014
9638,Tables,730.2,4,11/18/2014
9639,Paper,11.56,2,11/12/2017
9641,Art,20.65,5,3/7/2014
9642,Storage,204.9,5,3/7/2014
9643,Chairs,436.704,6,3/7/2014
9644,Chairs,481.568,2,3/7/2014
9645,Accessories,89.544,7,6/8/2017
9646,Storage,35.168,2,6/8/2017
9647,Binders,72.588,2,6/8/2017
9650,Bookcases,3406.664,8,11/26/2016
9651,Art,37.17,9,11/26/2016
9652,Appliances,64.96,2,11/26/2016
9653,Furnishings,595.38,6,11/26/2016
9654,Accessories,95.984,2,1/23/2017
9655,Binders,4.938,2,1/23/2017
9660,Labels,18.75,5,3/26/2014
9661,Phones,3023.928,9,6/6/2016
9662,Accessories,26.96,2,6/6/2016
9663,Phones,477.6,3,6/6/2016
9664,Storage,193.95,3,8/31/2017
9665,Paper,12.96,2,12/7/2015
9666,Furnishings,119.94,3,11/16/2017
9667,Furnishings,12.42,3,11/16/2017
9668,Binders,18.088,7,4/23/2016
9669,Envelopes,71.97,3,4/23/2016
9672,Phones,22.0,5,11/13/2017
9676,Furnishings,41.6,4,5/6/2016
9680,Storage,323.1,2,12/27/2015
9681,Phones,668.16,9,12/27/2015
9682,Labels,8.64,3,12/13/2017
9683,Paper,38.88,6,12/13/2017
9684,Furnishings,201.04,8,12/13/2017
9685,Paper,12.96,2,12/13/2017
9686,Accessories,16.59,1,1/2/2017
9687,Art,35.1,6,5/30/2017
9694,Paper,31.08,6,9/24/2017
9695,Supplies,7.3,2,9/24/2017
9699,Paper,22.83,3,12/15/2017
9700,Appliances,54.32,4,12/15/2017
9701,Phones,196.776,3,12/15/2017
9702,Fasteners,3.62,2,10/30/2016
9706,Binders,39.624,3,10/19/2017
9707,Chairs,242.136,3,10/21/2016
9708,Art,12.39,3,10/21/2016
9709,Furnishings,19.96,2,10/21/2016
9710,Storage,340.92,3,10/21/2016
9716,Binders,,2,11/7/2016
9726,Accessories,89.97,3,9/17/2017
9730,Binders,10.048,2,9/29/2014
9731,Storage,807.75,5,9/29/2014
9732,Art,34.24,8,11/14/2017
9738,Storage,310.12,2,3/16/2017
9739,Binders,70.464,6,3/16/2017
9740,Binders,19.68,5,3/16/2017
9741,Appliances,140.67,3,3/16/2017
9743,Labels,62.65,5,11/28/2017
9746,Tables,364.08,2,11/24/2017
9747,Tables,71.088,2,11/24/2017
9753,Binders,2.496,1,7/1/2016
9760,Chairs,1403.92,5,10/31/2016
9762,Accessories,239.97,3,2/14/2014
9763,Appliances,81.96,2,2/14/2014
9764,Supplies,238.62,2,2/14/2014
9765,Phones,139.8,5,6/18/2014
9769,Paper,50.04,6,12/7/2017
9802,Supplies,97.3,7,9/29/2017
9810,Paper,25.92,5,11/7/2014
9811,Art,120.768,4,11/7/2014
9823,Appliances,152.91,3,8/15/2014
9824,Paper,92.94,3,8/15/2014
9825,Binders,17.856,4,8/15/2014
9826,Binders,46.44,3,8/15/2014
9827,Chairs,195.136,4,8/15/2014
9837,Paper,10.9,5,9/25/2016
9838,Labels,29.6,2,9/25/2016
9839,Labels,4.98,1,9/25/2016
9840,Copiers,479.976,3,9/25/2016
9841,Phones,44.736,8,9/25/2016
9842,Art,5.76,2,9/25/2016
9843,Chairs,483.136,4,9/25/2016
9847,Appliances,43.1,5,9/2/2017
9848,Furnishings,511.5,5,9/2/2017
9849,Binders,147.92,5,9/2/2017
9850,Art,39.68,2,4/12/2014
9855,Furnishings,50.32,4,6/19/2017
9856,Paper,24.56,2,6/19/2017
9858,Tables,3393.68,8,3/26/2015
9884,Envelopes,11.16,2,4/3/2014
9885,Accessories,62.31,3,4/3/2014
9886,Accessories,159.98,2,4/3/2014
9901,Storage,237.096,3,8/21/2017
9902,Furnishings,22.752,3,8/21/2017
9903,Paper,6.672,1,8/21/2017
9906,Furnishings,131.88,7,9/13/2015
9907,Binders,25.032,3,9/13/2015
9908,Chairs,717.72,3,9/13/2015
9909,Furnishings,207.35,5,9/13/2015
9910,Furnishings,44.67,3,9/13/2015
9911,Paper,209.7,2,9/13/2015
9913,Chairs,362.136,3,10/10/2015
9914,Labels,31.05,3,10/10/2015
9929,Furnishings,24.27,3,9/4/2016
9930,Copiers,2799.96,5,9/4/2016
9931,Binders,9.872,2,11/13/2015
9932,Bookcases,683.332,4,11/13/2015
9933,Paper,29.96,7,11/13/2015
9938,Tables,71.088,2,6/3/2016
9942,Accessories,223.58,14,11/24/2017
9943,Storage,998.82,9,12/28/2014
9944,Supplies,51.15,5,12/28/2014
9945,Storage,40.74,3,4/12/2015
9953,Binders,55.264,2,12/14/2015
9954,Paper,6.48,1,12/14/2015
9955,Binders,34.248,3,12/14/2015
9956,Tables,273.568,2,12/14/2015
9960,Art,9.344,2,10/6/2017
9974,Phones,271.96,5,12/6/2016
9975,Art,18.69,7,12/6/2016
9976,Paper,13.36,2,12/6/2016
9977,Phones,249.584,2,12/6/2016
9978,Fasteners,13.86,7,12/6/2016
9979,Binders,13.376,4,12/6/2016
9980,Binders,437.472,14,12/6/2016
9987,Accessories,36.24,1,9/29/2016
9991,Furnishings,91.96,2,2/26/2017
9992,Phones,258.576,2,2/26/2017
9993,Paper,29.6,4,2/26/2017
9994,Appliances,243.16,2,5/4/2017
