transaction_id,product_category,revenue,units,date
9635,Storage,79.45,7,10/14/2014
9636,Chairs,1628.82,9,10/14/2014
9656,Furnishings,97.44,3,9/22/2014
9657,Binders,3.984,1,9/22/2014
9658,Art,13.04,4,9/22/2014
9659,Chairs,579.528,4,9/22/2014
9673,Paper,7.968,2,12/23/2016
9674,Phones,1499.97,5,12/23/2016
9678,Art,6.99,3,4/18/2016
9679,Supplies,6.84,1,4/18/2016
9691,Art,7.04,4,4/4/2017
9693,Storage,470.36,11,8/28/2015
9696,Appliances,73.536,4,12/11/2016
9698,Furnishings,30.336,4,3/11/2016
9703,Paper,11.54,1,7/31/2017
9704,Binders,849.95,5,7/31/2017
9705,Binders,11.01,3,7/31/2017
9711,Furnishings,273.568,2,11/5/2014
9712,Binders,13.194,2,11/5/2014
9713,Storage,1080.096,6,11/5/2014
9714,Accessories,51.56,5,11/5/2014
9715,Accessories,58.416,2,11/5/2014
9717,Art,37.312,4,8/12/2016
9720,Storage,221.024,2,11/12/2017
9722,Chairs,326.646,3,2/16/2016
9723,Accessories,89.97,3,2/16/2016
9724,Binders,296.712,13,12/22/2014
9727,Appliances,286.86,7,12/2/2017
9728,Phones,979.95,5,12/2/2017
9729,Supplies,4.36,2,12/2/2017
9736,Paper,5.88,1,11/19/2014
9742,Bookcases,4404.9,5,11/8/2015
9744,Labels,9.45,3,6/16/2016
9750,Accessories,159.98,2,3/4/2016
9766,Binders,9.84,2,2/28/2017
9767,Paper,7.78,1,2/28/2017
9773,Paper,123.92,5,7/3/2016
9781,Phones,437.85,3,9/14/2016
9782,Binders,673.568,2,9/14/2016
9783,Paper,274.8,5,5/31/2015
9784,Storage,62.18,1,5/31/2015
9785,Furnishings,8.28,2,5/31/2015
9797,Art,10.368,2,1/12/2015
9798,Phones,235.188,2,1/12/2015
9799,Phones,26.376,4,1/12/2015
9800,Accessories,10.384,2,1/12/2015
9801,Phones,107.118,3,1/12/2015
9803,Binders,3.328,2,7/18/2015
9804,Phones,135.99,1,7/18/2015
9805,Furnishings,7.38,1,7/18/2015
9812,Paper,,4,11/27/2016
9813,Art,34.65,3,11/27/2016
9814,Paper,204.95,5,11/27/2016
9815,Binders,79.95,5,11/27/2016
9828,Storage,129.3,2,6/19/2017
9829,Binders,11.568,3,6/19/2017
9834,Accessories,895.944,7,9/14/2017
9851,Furnishings,12.56,2,5/2/2016
9852,Binders,90.48,3,5/2/2016
9853,Paper,13.08,2,5/2/2016
9854,Furnishings,214.7,5,5/2/2016
9867,Storage,1085.42,7,3/26/2015
9868,Appliances,13.11,3,3/26/2015
9869,Furnishings,68.704,2,11/1/2014
9870,Binders,3.132,2,11/1/2014
9871,Binders,22.428,3,11/1/2014
9874,Paper,6.48,1,12/10/2016
9875,Envelopes,63.968,2,9/22/2016
9876,Supplies,6.36,2,12/29/2015
9877,Storage,848.544,4,4/20/2017
9878,Binders,8.7,5,4/20/2017
9879,Phones,122.382,3,4/20/2017
9880,Chairs,573.174,7,8/21/2016
9881,Paper,85.056,3,5/29/2015
9888,Paper,9.96,2,10/12/2017
9889,Accessories,79.99,1,8/8/2015
9890,Art,8.94,3,3/19/2017
9898,Furnishings,466.32,3,6/6/2016
9899,Furnishings,82.64,2,6/6/2016
9900,Tables,330.588,1,3/28/2014
9919,Envelopes,39.98,1,9/24/2015
9922,Binders,5.742,3,11/24/2014
9924,Binders,49.848,3,3/20/2015
9925,Envelopes,23.99,1,3/20/2015
9926,Binders,1087.936,8,3/20/2015
9927,Phones,199.98,2,3/20/2015
9928,Storage,83.92,4,3/20/2015
9934,Phones,164.85,3,7/11/2014
9935,Appliances,33.528,3,4/7/2016
9936,Storage,36.744,3,4/7/2016
9937,Binders,102.93,3,6/24/2017
9939,Furnishings,60.35,5,12/12/2016
9940,Supplies,35.52,4,12/12/2016
9941,Art,11.2,7,12/12/2016
9946,Paper,3.424,1,3/2/2014
9947,Accessories,151.2,3,3/2/2014
9957,Paper,46.35,5,11/11/2014
9958,Paper,223.92,4,11/11/2014
9959,Supplies,7.3,2,11/11/2014
9964,Paper,10.368,2,7/26/2015
9965,Furnishings,13.4,1,12/5/2016
9966,Paper,4.98,1,12/5/2016
9967,Envelopes,109.69,7,12/5/2016
9968,Binders,40.2,5,12/11/2017
9969,Binders,735.98,2,12/11/2017
9970,Appliances,22.75,7,12/11/2017
9982,Labels,16.52,5,8/3/2017
9985,Labels,31.5,10,5/17/2015
9986,Supplies,55.6,4,5/17/2015
3,Labels,14.62,2,6/12/2016
6,Furnishings,48.86,7,6/9/2014
7,Art,7.28,4,6/9/2014
8,Phones,907.152,6,6/9/2014
9,Binders,18.504,3,6/9/2014
10,Appliances,114.9,5,6/9/2014
11,Tables,1706.184,9,6/9/2014
12,Phones,911.424,4,6/9/2014
